sofifa_id;name;team;position;foot;best_position;height;weight;age;ova;pot;growth;gk_handling;weak_foot;international_reputation;team_position;pac;sho;pas;dri;def;phy;wage;value
254856;L. Andoh;Ipswich Town;Defensor;Right;CB;191;91;21;56;61; 5;13;3;1; 2;63;28;45;48;55;69;  1000;   200000
254857; B. Spencer;Watford;Defensor;Right;CB;186;80;19;60;75;15;11;2;1; 2;53;31;40;41;60;62;  1000;   550000
254858;C. Saydee;Burton Albion;Atacante;Right;ST;181;78;19;61;73;12; 5;3;1; 4;74;59;48;59;22;58;  4000;   775000
254869; Lee Yong Hyuk;Suwon Samsung Bluewings;Defensor;Left;CB;188;85;23;62;69; 7;12;3;1; 2;64;42;51;54;59;73;   850;   750000
254870;Lee Pung Yeon;Suwon Samsung Bluewings;Defensor;Right;CB;189;83;21;58;71;13; 8;3;1; 2;59;33;43;54;57;63;   750;   475000
254871; Lee Kang Hee;Suwon Samsung Bluewings;Defensor;Right;CB;188;73;18;53;69;16; 8;3;1; 2;61;37;49;56;51;56;   500;   230000
254872;W. Seymore;Finn Harps;Meio-Campo;Right;CDM;182;80;29;60;60; 0;10;3;1; 3;69;47;53;55;55;74;   500;   210000
254873;D. Hotta;Shonan Bellmare;Goleiro;Left;GK;183;78;26;59;62; 3;54;2;1; 1;61;54;56;60;23;57;   650;   230000
254874;K. Kitazume;Kashiwa Reysol;Defensor;Right;RM;177;74;29;66;66; 0;14;2;1; 2;75;59;62;65;63;72;  4000;   850000
254875; K. Sato;Oita Trinita;Meio-Campo;Right;CM;176;68;29;65;65; 0; 7;3;1; 3;67;64;65;67;48;60;  1000;   700000
254876;S. Yoshida;Oita Trinita;Goleiro;Right;GK;184;83;24;62;66; 4;58;3;1; 1;66;58;63;65;31;57;   600;   450000
254878; N. Yamamoto;Yokohama F. Marinos;Defensor;Right;CB;185;73;24;65;70; 5; 7;2;1; 2;58;25;44;44;66;68;  3000;   975000
254879;Y. Uchida;Sagan Tosu;Defensor;Left;LWB;171;62;26;64;67; 3;11;3;1; 2;71;59;60;66;61;55;  1000;   700000
254880; O. Dillon;Western United FC;Defensor;Right;CB;191;81;21;55;62; 7; 9;1;1; 2;53;25;32;34;55;63;   500;   240000
254882;A. Oeynhausen;SC Paderborn 07;Meio-Campo;Right;CAM;172;68;19;60;69; 9;15;3;1; 3;64;54;62;62;50;47;  2000;   525000
254884;S. Bowen;Cardiff City;Defensor;Right;RM;178;76;20;57;72;15; 8;3;1; 2;71;48;56;57;51;58;  4000;   375000
254886; J. Asani;AIK;Defensor;Left;LM;179;62;24;59;64; 5;12;3;1; 2;67;50;57;64;34;58;  2000;   210000
254887;J. Ortiz;LDU Quito;Atacante;Right;CAM;177;70;25;70;72; 2; 5;3;1; 4;72;68;68;69;67;71;   700;  2000000
254889;N. Nomura;Oita Trinita;Atacante;Right;CAM;168;65;30;66;66; 0; 5;5;1; 4;73;68;67;68;34;55;  2000;   850000
254890;H. Rojas;Club Deportivo Oriente Petrolero;Meio-Campo;Right;CM;170;56;27;60;60; 0;10;3;1; 3;55;53;53;58;49;52;   500;   250000
254892; K. Kumagawa;Yokohama FC;Defensor;Right;RB;173;63;23;58;63; 5;14;3;1; 2;67;30;52;53;54;57;   700;   275000
254893;S. Portocarrero;Club Social y Deportivo Macará;Defensor;Left;LM;170;67;24;64;67; 3;11;3;1; 2;80;58;56;65;58;58;   500;   800000
254895;F. Chafai;Damac FC;Defensor;Right;CB;182;75;31;71;71; 0; 9;3;1; 2;42;44;46;46;72;81; 13000;  1300000
254896; Adriano Castanheira;FC Paços de Ferreira;Atacante;Left;RW;170;76;27;66;66; 0; 9;3;1; 4;74;58;64;70;29;55;  3000;   900000
254898;S. Toshima;Kashiwa Reysol;Meio-Campo;Right;CAM;170;66;25;64;67; 3; 7;3;1; 3;71;61;67;71;53;54;  3000;   775000
254900; T. Mae;Yokohama F. Marinos;Defensor;Right;RB;172;62;25;65;67; 2; 7;4;1; 2;72;50;57;54;63;59;  2000;   575000
254901; J. Leon;Delfín Sporting Club;Defensor;Right;CB;180;78;25;62;68; 6;12;2;1; 2;56;27;37;46;63;55;   500;   550000
254902;K. Sento;Nagoya Grampus;Atacante;Right;RM;171;64;26;67;67; 0;10;4;1; 4;74;63;66;70;53;53;  3000;  1100000
254903;J. Ichimori;Gamba Osaka;Goleiro;Right;GK;182;77;29;64;64; 0;60;3;1; 1;65;60;58;66;32;65;  2000;   400000
254904;H. Miyuki;Shonan Bellmare;Atacante;Right;CDM;172;65;28;64;64; 0;13;3;1; 4;61;55;65;65;60;59;  1000;   525000
254906;R. Scott;Western United FC;Goleiro;Right;GK;184;85;25;60;63; 3;60;2;1; 1;62;60;60;65;16;62;   500;   250000
254907; C. Campos;Universidad de Chile;Goleiro;Right;GK;185;81;19;53;66;13;55;3;1; 1;54;55;53;52;21;47;   600;    90000
254908; Y. Takazawa;Oita Trinita;Atacante;Left;ST;181;75;23;66;70; 4;13;3;1; 4;70;66;52;59;23;67;  2000;  1200000
254910;T. Sakamoto;KV Oostende;Atacante;Right;CAM;170;63;24;70;73; 3; 7;3;1; 4;76;66;67;71;40;60;  5000;  2200000
254911; A. Volker;Unión Española;Defensor;Right;CB;191;79;20;59;67; 8; 8;2;1; 2;54;21;36;31;57;67;   750;   210000
254912;A. Souper;CD Antofagasta;Atacante;Left;CAM;173;66;22;65;74; 9;12;3;1; 4;66;61;62;70;35;47;  1000;  1600000
254913;Cubero;SD Eibar;Defensor;Right;RWB;187;71;20;58;67; 9; 6;3;1; 2;60;32;51;56;53;55;  1000;   425000
254914;Koo Bon Chul;Seongnam FC;Defensor;Right;RM;173;70;21;57;67;10;13;3;1; 2;68;46;58;60;41;56;   750;   375000
254915;D. Loera;Orlando City Soccer Club;Atacante;Right;CAM;165;68;22;60;69; 9;12;3;1; 4;78;42;54;66;26;43;  1000;   550000
254921; Choi Won Chang;Incheon United FC;Defensor;Right;CB;187;81;19;53;69;16; 6;4;1; 2;55;26;36;36;51;67;   500;   230000
254922; Yoo Sung Hyung;Incheon United FC;Meio-Campo;Right;RM;177;73;21;50;58; 8;12;4;1; 3;62;42;47;47;38;58;   550;    45000
254923; Jung Chang Yong;Incheon United FC;Atacante;Right;ST;174;69;20;53;63;10;13;4;1; 4;72;48;40;54;17;52;   700;   100000
254924; Pyo Geon Hee;Incheon United FC;Atacante;Left;LM;180;72;21;51;62;11; 6;3;1; 4;64;34;49;53;39;61;   600;    60000
254925;J. March;Forest Green Rovers;Meio-Campo;Right;ST;175;71;24;58;60; 2; 8;3;1; 3;70;57;45;59;20;62;  3000;   275000
254926;C. Velez;Delfín Sporting Club;Meio-Campo;Right;CDM;177;73;28;66;66; 0; 9;3;1; 3;64;65;60;60;63;68;   500;   750000
254927; R. Quintana;Club Plaza de Deportes Colonia;Atacante;Right;ST;173;70;25;62;64; 2; 9;3;1; 4;68;59;49;63;38;65;   500;   500000
254928;B. Franjic;Dinamo Zagreb;Defensor;Left;CB;186;77;21;70;77; 7;14;3;1; 2;78;50;61;63;68;77;   500;  3000000
254929; J. Hernandez;CS Emelec;Defensor;Left;LB;175;72;23;61;67; 6;12;2;1; 2;71;26;54;51;58;53;   500;   475000
254930; Lee Igi;Suwon Samsung Bluewings;Goleiro;Right;GK;185;84;22;53;61; 8;53;3;1; 1;52;53;52;50;30;52;   750;    70000
254931; Lee Yong Eon;Suwon Samsung Bluewings;Meio-Campo;Left;CAM;173;65;21;52;63;11;14;3;1; 3;66;43;52;53;43;51;   900;    80000
254934;Kang Hyun Muk;Suwon Samsung Bluewings;Meio-Campo;Right;CAM;173;67;20;60;74;14; 7;3;1; 3;69;51;59;66;40;59;   850;   600000
254935;R. Banegas;Club Deportivo Jorge Wilstermann;Goleiro;Right;GK;184;73;25;63;67; 4;61;3;1; 1;63;61;60;62;22;62;   500;   525000
254937; D. Gril;TSG Hoffenheim;Goleiro;Right;GK;187;82;19;55;71;16;59;2;1; 1;53;59;58;56;22;52;  1000;   300000
254939; S. Rivadeneyra;Club Alianza Lima;Goleiro;Right;GK;190;86;25;63;66; 3;60;2;1; 1;63;60;63;61;25;62;   500;   500000
254940; R. Spenhay;Club Social, Cultural y Deportivo de Blooming;Meio-Campo;Right;CAM;168;64;22;56;64; 8;11;3;1; 3;68;48;54;57;47;53;   500;   325000
254941;L. Casiani;Cerro Largo Fútbol Club;Defensor;Right;RB;181;73;19;61;69; 8; 7;2;1; 2;73;28;47;49;55;59;   500;   675000
254942; F. Bone;Club Atlético River Plate;Defensor;Left;CM;176;67;24;63;66; 3;11;3;1; 2;53;54;62;62;46;51;   500;   650000
254943;J. Montenegro;Club Deportivo Guabirá;Atacante;Right;ST;165;65;24;65;68; 3; 7;3;1; 4;78;61;61;61;24;60;   500;   975000
254944; J. Luna;Club Sportivo Luqueño;Defensor;Left;CB;184;83;26;60;63; 3; 6;2;1; 2;60;25;42;45;58;66;   500;   275000
254945; N. Davila;Club Deportivo El Nacional;Meio-Campo;Right;CAM;176;70;24;57;62; 5;13;2;1; 3;64;51;53;57;46;54;   500;   250000
254758; Valdeci;Club Sportivo Luqueño;Atacante;Right;ST;178;75;25;61;64; 3;12;3;1; 4;62;65;45;58;23;48;   500;   450000
254760;M. Arzamendia;Club Olimpia;Goleiro;Right;GK;190;87;23;62;69; 7;60;2;1; 1;61;60;55;62;29;61;   500;   675000
254763; A. Quinonez;Club River Plate Asunción;Meio-Campo;Right;CM;176;73;29;60;60; 0;11;3;1; 3;53;57;56;58;51;56;   500;   240000
254764; W. Ortiz;Club Sportivo Luqueño;Meio-Campo;Right;CM;168;65;28;60;60; 0; 9;3;1; 3;50;55;57;60;47;56;   500;   250000
254765;F. Martinez;Club Nacional;Defensor;Right;CDM;175;69;27;63;66; 3; 5;2;1; 2;55;53;54;61;64;67;   500;   550000
254766; L. Ibarra;12 de Octubre FC;Meio-Campo;Right;CAM;175;71;21;61;69; 8; 8;3;1; 3;51;58;55;63;49;57;  2000;   725000
254767; K. Serna;Club Sportivo Luqueño;Atacante;Left;LW;174;70;22;56;62; 6;12;3;1; 4;68;56;48;58;22;55;   500;   230000
254768;J. Arguello;Club Nacional;Defensor;Right;RM;173;73;29;62;62; 0; 9;3;1; 2;76;48;59;56;34;57;   500;   400000
254769; V. Villalba;Club Sportivo Luqueño;Atacante;Right;RM;168;68;21;59;67; 8; 9;3;1; 4;69;46;55;60;27;47;   500;   500000
254770;R. Salinas;Guaireña FC;Atacante;Right;RM;178;76;26;64;64; 0; 9;3;1; 4;68;66;60;62;54;62;   500;   650000
254774; J. Dominguez;Club Sportivo Luqueño;Atacante;Right;RM;178;76;20;58;68;10;11;3;1; 4;62;52;54;57;47;50;   500;   450000
254776;J. Ojeda;12 de Octubre FC;Defensor;Right;RB;173;67;23;61;68; 7;11;2;1; 2;63;29;48;52;58;55;   500;   625000
254778;A. Marin;Guaireña FC;Atacante;Right;ST;175;80;21;64;72; 8; 6;3;1; 4;73;65;52;64;23;58;   500;  1300000
254779; C. Sanabria;Club Olimpia;Atacante;Right;ST;177;73;19;57;68;11;15;2;1; 4;67;58;40;53;23;58;   500;   350000
254780; S. Papadopoulos;PAOK;Goleiro;Right;GK;190;81;19;57;71;14;63;2;1; 1;62;63;42;61;37;47;   500;   190000
254781; C. Fleming;Cork City;Defensor;Right;RB;181;78;22;51;57; 6;10;2;1; 2;59;28;34;45;47;58;   500;    90000
254784;A. Boutoutaou;Valenciennes FC;Defensor;Right;CAM;169;56;20;64;76;12; 6;2;1; 2;74;60;53;75;32;33;  1000;  1400000
254785; Alex Cruz;CD Tenerife;Meio-Campo;Right;RB;165;65;20;60;72;12; 5;3;1; 3;76;48;62;60;56;52;  1000;   600000
254788;Marc Echarri;CD Leganés;Meio-Campo;Right;ST;190;78;22;64;75;11; 9;3;1; 3;68;66;46;60;23;68;  3000;  1300000
254790; K. Lipman;Sparta Rotterdam;Goleiro;Right;GK;195;80;20;57;68;11;55;3;1; 1;61;55;58;57;23;54;   850;   140000
254792;M. Al Mahasna;Damac FC;Goleiro;Right;GK;178;70;24;55;61; 6;54;3;1; 1;56;54;49;55;42;54;  2000;   160000
254793; R. Smit;SC Heerenveen;Atacante;Right;ST;183;74;19;62;72;10;15;3;1; 4;70;60;46;57;25;61;  1000;   875000
254794; D. Roethof;ADO Den Haag;Defensor;Right;CB;189;76;19;58;70;12;11;3;1; 2;65;32;37;38;59;63;   800;   450000
254795; T. Daverveld;PSV;Defensor;Right;CB;182;75;19;58;72;14; 6;3;1; 2;53;29;33;33;61;57;  1000;   250000
254797; L. Valls;Nîmes Olympique;Meio-Campo;Right;CM;182;77;20;60;69; 9;10;3;1; 3;59;47;58;61;54;57;  3000;   325000
254799; M. Bocic;Pescara;Defensor;Right;ST;173;70;19;54;68;14;11;2;1; 2;61;52;35;55;21;40;   550;   150000
254800; N. Al Rashidi;Al Wehda;Defensor;Right;CB;178;63;25;56;60; 4;12;3;1; 2;64;25;43;38;57;61;  4000;   180000
254803;S. Lammens;Club Brugge KV;Goleiro;Right;GK;193;72;18;64;79;15;60;3;1; 1;70;60;58;67;21;58;   500;  1200000
254804; T. Reinhart;Spezia;Meio-Campo;Right;CM;176;70;20;53;69;16;11;3;1; 3;64;40;52;57;45;55;  2000;   240000
254808; O. Cotur;Yukatel Kayserispor;Defensor;Right;CB;190;77;18;55;68;13; 8;2;1; 2;60;32;33;36;57;57;   600;   275000
254809; K. Tonnessen;IK Start;Defensor;Left;LB;184;76;22;63;70; 7;10;2;1; 2;72;37;54;56;59;65;   750;   925000
254810; R. MacIver;Motherwell;Atacante;Right;RM;185;75;21;59;68; 9;12;3;1; 4;79;59;50;60;25;55;  1000;   500000
254811;T. Collins;Scunthorpe United;Goleiro;Left;GK;180;83;18;55;69;14;56;1;1; 1;57;56;48;52;28;55;   500;   250000
254813;A. Greaves;Doncaster Rovers;Meio-Campo;Left;CDM;177;71;20;58;69;11;13;2;1; 3;65;42;51;55;54;59;  1000;   425000
254814;Won Du Jae;Ulsan Hyundai FC;Defensor;Right;CDM;187;80;23;70;74; 4;14;3;1; 2;62;47;60;58;67;79;  6000;  2100000
254816;T. Nuss;Argentinos Juniors;Atacante;Right;ST;172;68;20;65;73; 8; 9;3;1; 4;70;67;55;68;34;56;  3000;  1600000
254819;K. Urbanski;Bologna;Atacante;Right;CAM;178;58;16;53;78;25;12;3;1; 4;59;50;49;58;32;40;   550;   300000
254820;D. Kocyla;Bruk-Bet Termalica Nieciecza;Atacante;Right;RM;180;66;18;63;75;12; 9;3;1; 4;78;58;55;62;26;54;   500;  1100000
254821; B. Pretnik;Korona Kielce;Defensor;Right;RWB;180;71;18;54;70;16;14;2;1; 2;68;32;44;50;49;62;   500;   130000
254822;F. Tudor;Raków Częstochowa;Defensor;Right;RM;173;68;25;70;71; 1; 6;3;1; 2;88;59;65;69;67;73;  6000;  1900000
254825; E. Kinali;Southend United;Atacante;Right;RM;178;75;20;52;67;15; 9;3;1; 4;66;36;49;51;42;50;  2000;   190000
254826; L. Aponte;Deportivo Pasto;Defensor;Right;LB;175;72;26;64;65; 1;13;3;1; 2;67;30;47;52;64;61;   600;   625000
254827; N. Meister;spusu SKN St. Pölten;Atacante;Right;CAM;164;63;20;63;71; 8;14;3;1; 4;73;60;59;67;28;42;  2000;  1100000
254829; V. Lamprecht;spusu SKN St. Pölten;Meio-Campo;Right;CDM;177;71;19;55;69;14;12;3;1; 3;64;36;51;54;52;59;   850;   275000
254830;T. Galje;Seraing;Goleiro;Right;GK;179;71;20;57;67;10;59;2;1; 1;60;59;59;60;22;48;  1000;   300000
254831; B. Limbombe;KRC Genk;Defensor;Right;RM;172;73;19;61;75;14; 6;3;1; 2;81;49;52;67;21;46;  2000;   775000
254833; S. Kimura;FC Tokyo;Defensor;Right;CB;186;80;18;58;70;12; 6;3;1; 2;65;23;42;45;54;68;   500;   450000
254834;K. Bangunagande;FC Tokyo;Defensor;Left;LB;174;74;19;62;73;11;15;3;1; 2;80;36;57;62;56;70;  1000;   825000
254835;M. Rabunal;Rosario Central;Meio-Campo;Right;CDM;184;77;27;66;67; 1;13;3;1; 3;59;41;58;58;65;69;  5000;   875000
254836; S. Roman;Puebla FC;Defensor;Right;CB;185;85;17;59;77;18; 9;5;1; 2;59;33;47;46;55;66;   500;   275000
254837;B. Dempsey;Charlton Athletic;Defensor;Right;CM;179;72;21;55;63; 8;13;3;1; 2;66;40;54;55;43;58;  1000;   275000
254841;K. Kurokawa;Gamba Osaka;Defensor;Left;LWB;173;70;24;63;68; 5;13;3;1; 2;72;35;58;59;57;68;  2000;   675000
254842; Min;Shonan Bellmare;Goleiro;Right;GK;187;82;19;53;66;13;52;3;1; 1;57;52;47;56;22;47;   500;    90000
254844;K. Konno;FC Tokyo;Atacante;Left;LM;161;59;23;64;67; 3;10;4;1; 4;77;58;56;68;29;45;  2000;   800000
254845;J. Nishikawa;Sagan Tosu;Atacante;Left;CAM;180;70;19;62;74;12;11;4;1; 4;63;57;61;64;32;62;  1000;   950000
254847;T. Yamakawa;Vissel Kobe;Defensor;Right;CB;186;79;23;64;68; 4;15;3;1; 2;65;24;50;56;62;74;  2000;   775000
254848; H. Takeda;Urawa Red Diamonds;Atacante;Left;LM;178;68;18;57;71;14;15;3;1; 4;68;50;59;62;37;57;   750;   375000
254850; K. Hoshi;Yokohama FC;Defensor;Right;CB;184;80;23;60;67; 7;10;3;1; 2;49;23;39;45;58;70;   700;   450000
254851;S. Perry;Walsall;Meio-Campo;Right;CAM;184;70;19;60;71;11; 9;3;1; 3;65;52;57;60;57;65;  1000;   500000
254852; J. Galli;Once Caldas;Meio-Campo;Right;CB;178;75;29;65;65; 0; 7;3;1; 3;64;40;52;62;64;75;  1000;   475000
254675; D. Matheus;Zamora Fútbol Club;Atacante;Left;LM;166;62;19;61;73;12;10;2;1; 4;67;53;57;61;25;48;   500;   775000
254677;R. Figueroa;Deportivo Táchira FC;Atacante;Right;ST;175;69;24;65;68; 3;13;3;1; 4;74;64;59;66;25;52;   500;   975000
254678;G. Paiva;Club Olimpia;Atacante;Right;ST;181;77;23;64;69; 5;12;3;1; 4;55;67;45;61;25;58;   500;   900000
254680;Y. Oukili;RKC Waalwijk;Atacante;Right;CAM;184;75;20;61;74;13; 8;3;1; 4;52;54;59;64;45;65;  1000;   775000
254681; B. Leeflang;Vitesse;Defensor;Right;CDM;175;65;17;56;69;13;11;3;1; 2;55;40;52;54;54;51;   500;   140000
254682; N. Pichler;SV Mattersburg;Atacante;Right;CAM;175;69;21;55;62; 7;10;2;1; 4;70;43;52;60;24;44;  2000;   110000
254683; Indjai Correia;AS Saint-Étienne;Atacante;Right;ST;176;82;20;59;72;13; 5;3;1; 4;75;58;53;65;28;50;  4000;   550000
254688; S. Glover;St. Mirren;Defensor;Right;CB;182;75;18;54;69;15; 7;3;1; 2;64;29;41;47;53;57;   500;   130000
254689; C. Birch;Carlisle United;Defensor;Left;LB;175;60;18;53;71;18;12;3;1; 2;62;52;49;48;48;44;   550;   230000
254691;A. Ejupi;Varbergs BoIS FC;Meio-Campo;Right;CDM;191;85;28;64;64; 0; 7;3;1; 3;50;54;59;60;59;74;  1000;   525000
254693; G. Tunjov;SPAL;Meio-Campo;Left;CM;186;75;19;58;72;14;13;2;1; 3;64;42;56;59;52;53;   500;   475000
254694;F. Ginella;Los Angeles FC;Meio-Campo;Right;CAM;178;72;22;63;72; 9; 7;2;1; 3;69;53;56;64;58;59;  2000;  1100000
254695;F. Ibarra;Atlanta United;Meio-Campo;Right;CDM;175;69;20;63;73;10; 6;3;1; 3;67;47;54;58;64;61;  1000;  1000000
254697; B. Maidana;Club Atlético Huracán;Defensor;Right;RM;163;63;20;60;68; 8;10;2;1; 2;69;49;54;67;32;37;  2000;   550000
254698; M. Marquez;Zamora Fútbol Club;Meio-Campo;Right;ST;178;68;19;58;69;11;11;3;1; 3;57;59;45;57;24;50;   500;   450000
254699;K. Toporkiewicz;Jagiellonia Białystok;Atacante;Right;ST;176;70;19;55;70;15;12;2;1; 4;72;54;43;56;18;47;  1000;   300000
254700;C. Arrua;Club Nacional;Atacante;Right;CAM;172;70;23;67;72; 5; 9;3;1; 4;70;68;63;69;62;62;   500;  1500000
254701;D. Santacruz;Club Nacional;Atacante;Right;CAM;177;74;26;70;71; 1; 6;4;1; 4;78;73;60;73;30;50;   500;  1900000
254702;R. Garay;Rosario Central;Defensor;Right;CB;186;80;24;61;67; 6;13;3;1; 2;54;32;42;49;60;64;  2000;   475000
254703; N. Gimenez;Club Nacional;Defensor;Left;LWB;174;72;22;61;69; 8; 8;3;1; 2;65;33;50;57;58;59;   500;   700000
254705; A. Gonzalez;Club Nacional;Meio-Campo;Right;CDM;175;76;28;64;64; 0; 8;3;1; 3;45;40;56;56;63;63;   500;   525000
254706; M. Dure;Club Sportivo Luqueño;Meio-Campo;Right;CM;178;71;29;58;58; 0;14;3;1; 3;56;48;55;56;53;60;   500;   200000
254707;E. Orzusa;Club Olimpia;Meio-Campo;Right;CM;173;73;31;65;65; 0; 7;3;1; 3;55;53;60;63;54;68;   500;   575000
254708; V. Barrientos;Club Nacional;Defensor;Left;LB;178;73;25;62;65; 3; 6;3;1; 2;78;32;50;47;58;60;   500;   475000
254710; A. Verdun;Club Nacional;Atacante;Left;LM;173;68;22;51;60; 9;11;3;1; 4;69;41;46;53;28;48;   500;   130000
254711;E. Zaracho;Club Nacional;Meio-Campo;Right;CM;179;75;31;65;65; 0; 6;2;1; 3;60;54;67;61;50;61;   500;   575000
254712; P. Gavilan;Club River Plate Asunción;Goleiro;Left;GK;180;74;31;63;63; 0;62;2;1; 1;65;62;66;62;22;61;   500;   250000
254713;O. Colman;Club Nacional;Meio-Campo;Right;CAM;178;73;19;58;69;11;11;2;1; 3;46;48;55;61;53;51;   500;   450000
254714;J. Espinola;Godoy Cruz;Goleiro;Right;GK;185;89;26;71;73; 2;67;2;1; 1;71;67;74;72;35;74;  6000;  1800000
254716; R. Baez;Club Nacional;Defensor;Right;RM;168;69;22;61;71;10;10;3;1; 2;70;50;57;61;34;48;   500;   725000
254718; V. Davalos;Club Guaraní;Defensor;Right;RB;175;73;29;63;63; 0; 9;3;1; 2;69;44;56;58;60;58;   500;   425000
254719;C. Nunez;Club Nacional;Defensor;Right;CB;180;78;25;65;69; 4;11;3;1; 2;58;31;46;57;67;65;   500;   900000
254720;J. Benitez;Club Nacional;Defensor;Right;RM;178;72;20;62;70; 8; 9;3;1; 2;74;48;57;61;26;48;   500;   875000
254722;S. Fretes;Club Nacional;Defensor;Right;RM;167;61;22;61;69; 8; 9;3;1; 2;73;53;54;62;44;47;   500;   725000
254723;L. Gonzalez;Guaireña FC;Atacante;Right;ST;180;73;23;64;68; 4; 9;3;1; 4;70;64;54;64;27;56;   500;   850000
254724;D. Fleitas;Club Nacional;Atacante;Right;ST;181;81;24;63;67; 4; 7;3;1; 4;59;65;52;58;21;62;   500;   700000
254725;F. Romero;Club Cerro Porteño;Atacante;Right;ST;175;84;21;67;78;11; 8;3;1; 4;65;70;54;62;25;67;   500;  2300000
254726;F. Parra;Guaireña FC;Meio-Campo;Right;CM;168;79;29;62;62; 0;14;3;1; 3;61;53;56;63;54;62;   500;   400000
254727; A. Gonzalez;Club River Plate Asunción;Meio-Campo;Right;CM;187;85;23;54;61; 7;14;3;1; 3;61;47;49;52;42;61;   500;   220000
254728;P. Ayala;Guaireña FC;Meio-Campo;Right;CAM;177;76;26;61;62; 1;10;3;1; 3;61;48;58;61;59;57;   500;   375000
254729; A. Vera;Club River Plate Asunción;Goleiro;Left;GK;180;78;27;58;61; 3;59;3;1; 1;58;59;55;57;26;57;   500;   200000
254732;C. Montiel;Club River Plate Asunción;Defensor;Left;LB;178;74;27;65;66; 1;13;2;1; 2;70;32;53;56;61;60;   500;   750000
254734; R. Fernandez;Club River Plate Asunción;Defensor;Right;LB;187;74;23;61;67; 6;13;2;1; 2;64;28;44;53;61;61;   500;   475000
254736;R. Vera;Club Nacional;Meio-Campo;Left;CM;178;73;25;64;67; 3;11;3;1; 3;62;60;58;62;59;62;   500;   775000
254738; J. Gauto;Club River Plate Asunción;Atacante;Right;LM;178;85;26;58;59; 1;13;2;1; 4;62;49;53;57;25;49;   500;   240000
254739;B. Ayala;Club Nacional;Defensor;Left;LM;175;75;26;65;66; 1;13;3;1; 2;74;58;62;64;23;50;   500;   850000
254740;W. Gaona;Club River Plate Asunción;Atacante;Left;LM;172;70;19;55;69;14; 9;2;1; 4;75;53;45;59;23;49;   500;   300000
254741;G. Gimenez;Club Sol de América;Defensor;Right;RB;176;74;34;65;65; 0;14;3;1; 2;69;30;51;59;63;59;   500;   250000
254744;E. Alfonso;General Caballero (JLM);Atacante;Right;RM;173;73;21;65;73; 8; 9;3;1; 4;76;52;56;69;25;56;   500;  1600000
254746; O. Gimenez;Club River Plate Asunción;Atacante;Right;ST;193;79;30;61;61; 0;14;3;1; 4;60;58;49;60;25;65;   500;   325000
254747; M. Prieto;Club River Plate Asunción;Meio-Campo;Right;ST;183;81;34;64;64; 0; 8;3;1; 3;65;65;47;62;21;62;   500;   275000
254748;O. Colman;Club River Plate Asunción;Atacante;Right;ST;180;75;20;57;71;14;10;3;1; 4;63;57;33;54;25;55;   500;   400000
254749;F. Bareiro;Metropolitanos de Caracas FC;Defensor;Right;ST;190;91;21;61;71;10; 5;3;1; 2;51;65;50;61;18;55;   500;   750000
254750;B. Skaret;Vålerenga Fotball;Defensor;Right;CB;186;78;19;57;74;17; 7;3;1; 2;55;29;43;46;57;63;   500;   400000
254751; E. Isufi;FC Basel 1893;Defensor;Right;CB;186;84;20;57;72;15;13;3;1; 2;65;28;40;47;57;67;  2000;   375000
254753;R. Cabrera;Club Sol de América;Defensor;Right;CB;176;70;26;62;62; 0; 5;3;1; 2;70;28;45;47;62;63;   500;   375000
254754; F. Benitez;Club Sportivo Luqueño;Defensor;Left;LM;178;80;21;62;70; 8;11;3;1; 2;68;46;58;62;23;51;   500;   900000
254755; O. Noguera;Club Sportivo Luqueño;Defensor;Right;RB;172;70;30;64;64; 0;12;2;1; 2;64;31;48;51;62;56;   500;   500000
254756;B. Armoa;Fútbol Club Juárez;Defensor;Right;RW;171;69;20;65;76;11;11;3;1; 2;77;60;60;62;23;52;  2000;  1600000
254757;J. Nunez;Guaireña FC;Atacante;Right;RM;175;72;25;63;63; 0;14;3;1; 4;63;49;59;61;29;51;   500;   525000
254561; Pablo Haro;Unión Deportiva Las Palmas;Atacante;Right;RM;175;70;22;62;71; 9;10;3;1; 4;74;56;59;69;42;47;  2000;   475000
254562;A. Abaz;FC St. Gallen 1879;Goleiro;Right;GK;187;76;19;50;67;17;53;2;1; 1;49;53;50;50;24;48;   500;   110000
254563; M. Kuyucu;FC St. Pauli;Defensor;Left;LB;185;77;20;59;69;10;14;2;1; 2;72;40;47;59;53;59;  2000;   475000
254567;G. Coelho;Rodez Aveyron Football;Defensor;Right;CB;180;75;21;59;65; 6; 7;3;1; 2;68;33;42;57;58;66;   650;   350000
254569; L. Mokdad;US Orléans Loiret Football;Meio-Campo;Left;LM;175;65;19;53;65;12;14;2;1; 3;66;39;52;53;45;55;   700;   100000
254573;M. Andersen;FK Bodø/Glimt;Goleiro;Right;GK;185;75;20;56;69;13;54;3;1; 1;56;54;56;56;20;54;   500;   300000
254574;N. Slonina;Chicago Fire Football Club;Defensor;Right;CB;191;91;20;56;72;16;12;4;1; 2;54;22;35;38;53;72;   900;   350000
254576;A. Curruhinca;Club Atlético Huracán;Atacante;Right;RM;169;66;21;58;69;11;11;3;1; 4;65;52;53;65;35;41;  2000;   450000
254577; B. Negro;Patronato;Defensor;Left;LB;182;81;22;62;69; 7;13;3;1; 2;70;33;48;59;58;64;  2000;   775000
